"REF_DATE","GEO","DGUID","Statistics","Car types","Companies","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian National","Number","223","units ","0","v1035338302","1.2.9.1","3442","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian Pacific","Number","223","units ","0","v1035338303","1.2.9.2","2325","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Burlington Northern Santa Fe","Number","223","units ","0","v1035338304","1.2.9.3","1","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","CSXT","Number","223","units ","0","v1035338305","1.2.9.4","0","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian National","Number","223","units ","0","v1035338306","1.2.10.1","36","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian Pacific","Number","223","units ","0","v1035338307","1.2.10.2","306","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Open hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338308","1.2.10.3","57","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Open hopper","CSXT","Number","223","units ","0","v1035338309","1.2.10.4","2","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian National","Number","223","units ","0","v1035338310","1.2.11.1","22810","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian Pacific","Number","223","units ","0","v1035338311","1.2.11.2","13361","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Tank","Burlington Northern Santa Fe","Number","223","units ","0","v1035338312","1.2.11.3","337","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Tank","CSXT","Number","223","units ","0","v1035338313","1.2.11.4","833","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian National","Number","223","units ","0","v1035338314","1.2.14.1","7291","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian Pacific","Number","223","units ","0","v1035338315","1.2.14.2","1601","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Other car types","Burlington Northern Santa Fe","Number","223","units ","0","v1035338316","1.2.14.3","98","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","Other car types","CSXT","Number","223","units ","0","v1035338317","1.2.14.4","17","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian National","Number","223","units ","0","v1035338318","1.2.15.1","86932","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian Pacific","Number","223","units ","0","v1035338319","1.2.15.2","54761","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","System-wide","Burlington Northern Santa Fe","Number","223","units ","0","v1035338320","1.2.15.3","737","","","","0"
"2019-04-06","Canada","2016A000011124","Weekly average cars on line","System-wide","CSXT","Number","223","units ","0","v1035338321","1.2.15.4","1039","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian National","Number","223","units ","0","v1035338286","1.2.4.1","7816","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian Pacific","Number","223","units ","0","v1035338287","1.2.4.2","3100","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Intermodal","Burlington Northern Santa Fe","Number","223","units ","0","v1035338288","1.2.4.3","11","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Intermodal","CSXT","Number","223","units ","0","v1035338289","1.2.4.4","3","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Box","Canadian National","Number","223","units ","0","v1035338290","1.2.6.1","6375","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Box","Canadian Pacific","Number","223","units ","0","v1035338291","1.2.6.2","2186","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Box","Burlington Northern Santa Fe","Number","223","units ","0","v1035338292","1.2.6.3","101","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Box","CSXT","Number","223","units ","0","v1035338293","1.2.6.4","7","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian National","Number","223","units ","0","v1035338294","1.2.7.1","29025","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian Pacific","Number","223","units ","0","v1035338295","1.2.7.2","25270","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338296","1.2.7.3","167","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Covered hopper","CSXT","Number","223","units ","0","v1035338297","1.2.7.4","166","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian National","Number","223","units ","0","v1035338298","1.2.8.1","9033","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian Pacific","Number","223","units ","0","v1035338299","1.2.8.2","6252","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Gondola","Burlington Northern Santa Fe","Number","223","units ","0","v1035338300","1.2.8.3","35","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Gondola","CSXT","Number","223","units ","0","v1035338301","1.2.8.4","8","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian National","Number","223","units ","0","v1035338302","1.2.9.1","3460","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian Pacific","Number","223","units ","0","v1035338303","1.2.9.2","2384","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Burlington Northern Santa Fe","Number","223","units ","0","v1035338304","1.2.9.3","4","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","CSXT","Number","223","units ","0","v1035338305","1.2.9.4","0","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian National","Number","223","units ","0","v1035338306","1.2.10.1","28","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian Pacific","Number","223","units ","0","v1035338307","1.2.10.2","333","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Open hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338308","1.2.10.3","66","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Open hopper","CSXT","Number","223","units ","0","v1035338309","1.2.10.4","2","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian National","Number","223","units ","0","v1035338310","1.2.11.1","21944","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian Pacific","Number","223","units ","0","v1035338311","1.2.11.2","13242","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Tank","Burlington Northern Santa Fe","Number","223","units ","0","v1035338312","1.2.11.3","273","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Tank","CSXT","Number","223","units ","0","v1035338313","1.2.11.4","889","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian National","Number","223","units ","0","v1035338314","1.2.14.1","6934","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian Pacific","Number","223","units ","0","v1035338315","1.2.14.2","1753","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Other car types","Burlington Northern Santa Fe","Number","223","units ","0","v1035338316","1.2.14.3","89","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","Other car types","CSXT","Number","223","units ","0","v1035338317","1.2.14.4","18","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian National","Number","223","units ","0","v1035338318","1.2.15.1","84615","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian Pacific","Number","223","units ","0","v1035338319","1.2.15.2","54520","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","System-wide","Burlington Northern Santa Fe","Number","223","units ","0","v1035338320","1.2.15.3","745","","","","0"
"2019-04-13","Canada","2016A000011124","Weekly average cars on line","System-wide","CSXT","Number","223","units ","0","v1035338321","1.2.15.4","1093","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian National","Number","223","units ","0","v1035338286","1.2.4.1","7499","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian Pacific","Number","223","units ","0","v1035338287","1.2.4.2","3068","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Intermodal","Burlington Northern Santa Fe","Number","223","units ","0","v1035338288","1.2.4.3","12","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Intermodal","CSXT","Number","223","units ","0","v1035338289","1.2.4.4","4","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Box","Canadian National","Number","223","units ","0","v1035338290","1.2.6.1","6330","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Box","Canadian Pacific","Number","223","units ","0","v1035338291","1.2.6.2","2068","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Box","Burlington Northern Santa Fe","Number","223","units ","0","v1035338292","1.2.6.3","112","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Box","CSXT","Number","223","units ","0","v1035338293","1.2.6.4","4","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian National","Number","223","units ","0","v1035338294","1.2.7.1","28978","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian Pacific","Number","223","units ","0","v1035338295","1.2.7.2","25107","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338296","1.2.7.3","93","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Covered hopper","CSXT","Number","223","units ","0","v1035338297","1.2.7.4","156","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian National","Number","223","units ","0","v1035338298","1.2.8.1","9020","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian Pacific","Number","223","units ","0","v1035338299","1.2.8.2","6102","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Gondola","Burlington Northern Santa Fe","Number","223","units ","0","v1035338300","1.2.8.3","22","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Gondola","CSXT","Number","223","units ","0","v1035338301","1.2.8.4","8","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian National","Number","223","units ","0","v1035338302","1.2.9.1","3245","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian Pacific","Number","223","units ","0","v1035338303","1.2.9.2","2455","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Burlington Northern Santa Fe","Number","223","units ","0","v1035338304","1.2.9.3","1","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","CSXT","Number","223","units ","0","v1035338305","1.2.9.4","0","","","","0"
"2019-04-20","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian National","Number","223","units ","0","v1035338306","1.2.10.1","34","","","","0"
